#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SAL_MC6485AA_AS.result.fasta	SAL_MC6485AA_AS_NODE_19_length_5631_cov_6.279070	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_MC6485AA_AS.result.fasta	SAL_MC6485AA_AS_NODE_22_length_3736_cov_646.155722	137	267	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_MC6490AA_AS.result.fasta	SAL_MC6490AA_AS_NODE_24_length_52452_cov_6.543469	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_MC6492AA_AS.result.fasta	SAL_MC6492AA_AS_NODE_19_length_73943_cov_8.369381	14764	15321	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_MC6493AA_AS.result.fasta	SAL_MC6493AA_AS_NODE_23_length_74114_cov_7.550918	14762	15319	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_MC6495AA_AS.result.fasta	SAL_MC6495AA_AS_NODE_17_length_88537_cov_6.834287	73217	73774	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_MC6499AA_AS.result.fasta	SAL_MC6499AA_AS_NODE_27_length_52295_cov_8.166909	36709	37266	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_MC6503AA_AS.result.fasta	SAL_MC6503AA_AS_NODE_33_length_24553_cov_8.528039	14762	15319	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_MC6505AA_AS.result.fasta	SAL_MC6505AA_AS_NODE_12_length_83516_cov_6.753697	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_MC6505AA_AS.result.fasta	SAL_MC6505AA_AS_NODE_12_length_83516_cov_6.753697	33587	33960	-	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_MC6505AA_AS.result.fasta	SAL_MC6505AA_AS_NODE_12_length_83516_cov_6.753697	34607	34949	-	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_MC6505AA_AS.result.fasta	SAL_MC6505AA_AS_NODE_22_length_5631_cov_6.682413	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_MC6505AA_AS.result.fasta	SAL_MC6505AA_AS_NODE_25_length_2975_cov_679.866222	110	240	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_MC6505AA_AS.result.fasta	SAL_MC6505AA_AS_NODE_74_length_241_cov_8.938596	50	180	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.02	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_MC6505AA_AS.result.fasta	SAL_MC6505AA_AS_NODE_79_length_209_cov_11.548780	22	133	+	Col440I_1	2-113/114	===============	0/0	98.25	86.61	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_MC6515AA_AS.result.fasta	SAL_MC6515AA_AS_NODE_33_length_24557_cov_8.732073	9237	9794	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_MC6517AA_AS.result.fasta	SAL_MC6517AA_AS_NODE_31_length_24557_cov_8.387402	9237	9794	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_MC6519AA_AS.result.fasta	SAL_MC6519AA_AS_NODE_17_length_53273_cov_3.523482	48557	48899	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_MC6519AA_AS.result.fasta	SAL_MC6519AA_AS_NODE_17_length_53273_cov_3.523482	49546	49919	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_MC6519AA_AS.result.fasta	SAL_MC6519AA_AS_NODE_19_length_29655_cov_3.835377	19298	19940	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_MC6519AA_AS.result.fasta	SAL_MC6519AA_AS_NODE_21_length_7521_cov_3.687044	3817	4078	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_MC6519AA_AS.result.fasta	SAL_MC6519AA_AS_NODE_26_length_3736_cov_581.497645	1214	1344	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_OC2427AA_AS.result.fasta	SAL_OC2427AA_AS_NODE_11_length_89137_cov_40.297135	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_OC2427AA_AS.result.fasta	SAL_OC2427AA_AS_NODE_11_length_89137_cov_40.297135	33587	33960	-	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_OC2427AA_AS.result.fasta	SAL_OC2427AA_AS_NODE_11_length_89137_cov_40.297135	34607	34949	-	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_OC2427AA_AS.result.fasta	SAL_OC2427AA_AS_NODE_11_length_89137_cov_40.297135	86950	87211	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_OC2427AA_AS.result.fasta	SAL_OC2427AA_AS_NODE_18_length_3736_cov_4069.572458	355	485	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_OC3630AA_AS.result.fasta	SAL_OC3630AA_AS_NODE_12_length_89240_cov_30.398550	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_OC3630AA_AS.result.fasta	SAL_OC3630AA_AS_NODE_12_length_89240_cov_30.398550	54189	54531	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_OC3630AA_AS.result.fasta	SAL_OC3630AA_AS_NODE_12_length_89240_cov_30.398550	55178	55551	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_OC3630AA_AS.result.fasta	SAL_OC3630AA_AS_NODE_12_length_89240_cov_30.398550	78883	79525	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_OC3630AA_AS.result.fasta	SAL_OC3630AA_AS_NODE_19_length_3736_cov_2771.425326	1868	1998	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_TC9624AA_AS.result.fasta	SAL_TC9624AA_AS_NODE_30_length_24582_cov_13.959926	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9626AA_AS.result.fasta	SAL_TC9626AA_AS_NODE_29_length_24582_cov_14.187978	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9635AA_AS.result.fasta	SAL_TC9635AA_AS_NODE_33_length_24561_cov_14.308832	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9640AA_AS.result.fasta	SAL_TC9640AA_AS_NODE_18_length_88741_cov_14.900772	58716	59345	-	IncHI2A_1	1-630/630	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2A_1__BX664015	
SAL_TC9640AA_AS.result.fasta	SAL_TC9640AA_AS_NODE_18_length_88741_cov_14.900772	72999	73593	+	RepA_1_pKPC-CAV1321	2-596/596	========/======	2/2	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
SAL_TC9640AA_AS.result.fasta	SAL_TC9640AA_AS_NODE_18_length_88741_cov_14.900772	74211	74537	+	IncHI2_1	1-327/327	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2_1__BX664015	
SAL_TC9648AA_AS.result.fasta	SAL_TC9648AA_AS_NODE_30_length_24561_cov_14.079234	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9684AA_AS.result.fasta	SAL_TC9684AA_AS_NODE_37_length_2829_cov_131.423760	504	617	+	Col440I_1	1-114/114	===============	0/0	100.00	91.23	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_TC9723AA_AS.result.fasta	SAL_TC9723AA_AS_NODE_27_length_24582_cov_13.747250	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9728AA_AS.result.fasta	SAL_TC9728AA_AS_NODE_18_length_88741_cov_14.552633	58716	59345	-	IncHI2A_1	1-630/630	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2A_1__BX664015	
SAL_TC9728AA_AS.result.fasta	SAL_TC9728AA_AS_NODE_18_length_88741_cov_14.552633	72999	73593	+	RepA_1_pKPC-CAV1321	2-596/596	========/======	2/2	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
SAL_TC9728AA_AS.result.fasta	SAL_TC9728AA_AS_NODE_18_length_88741_cov_14.552633	74211	74537	+	IncHI2_1	1-327/327	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2_1__BX664015	
SAL_TC9739AA_AS.result.fasta	SAL_TC9739AA_AS_NODE_29_length_24582_cov_13.970967	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9743AA_AS.result.fasta	SAL_TC9743AA_AS_NODE_31_length_24582_cov_13.850296	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9744AA_AS.result.fasta	SAL_TC9744AA_AS_NODE_29_length_24582_cov_14.472010	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9755AA_AS.result.fasta	SAL_TC9755AA_AS_NODE_29_length_24582_cov_14.081742	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9756AA_AS.result.fasta	SAL_TC9756AA_AS_NODE_28_length_24582_cov_14.529912	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9759AA_AS.result.fasta	SAL_TC9759AA_AS_NODE_27_length_24582_cov_14.894950	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9767AA_AS.result.fasta	SAL_TC9767AA_AS_NODE_27_length_4043_cov_52.858018	3199	3355	-	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_TC9768AA_AS.result.fasta	SAL_TC9768AA_AS_NODE_30_length_14606_cov_14.237378	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9776AA_AS.result.fasta	SAL_TC9776AA_AS_NODE_33_length_24582_cov_14.015743	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9782AA_AS.result.fasta	SAL_TC9782AA_AS_NODE_30_length_24582_cov_14.249070	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9784AA_AS.result.fasta	SAL_TC9784AA_AS_NODE_29_length_24582_cov_14.219996	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9791AA_AS.result.fasta	SAL_TC9791AA_AS_NODE_32_length_17919_cov_13.855778	14765	15322	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9793AA_AS.result.fasta	SAL_TC9793AA_AS_NODE_29_length_24582_cov_14.377510	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9794AA_AS.result.fasta	SAL_TC9794AA_AS_NODE_11_length_84637_cov_19.075447	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_TC9794AA_AS.result.fasta	SAL_TC9794AA_AS_NODE_11_length_84637_cov_19.075447	74280	74922	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_TC9794AA_AS.result.fasta	SAL_TC9794AA_AS_NODE_20_length_3736_cov_111.187587	2072	2202	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_TC9801AA_AS.result.fasta	SAL_TC9801AA_AS_NODE_28_length_24582_cov_14.891679	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9823AA_AS.result.fasta	SAL_TC9823AA_AS_NODE_29_length_24582_cov_14.149049	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_TC9837AA_AS.result.fasta	SAL_TC9837AA_AS_NODE_30_length_24582_cov_14.641259	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_UC6665AA_AS.result.fasta	SAL_UC6665AA_AS_NODE_17_length_19916_cov_31.611703	15214	15856	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6665AA_AS.result.fasta	SAL_UC6665AA_AS_NODE_20_length_9370_cov_20.045656	6023	6365	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_UC6665AA_AS.result.fasta	SAL_UC6665AA_AS_NODE_20_length_9370_cov_20.045656	7012	7385	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_UC6665AA_AS.result.fasta	SAL_UC6665AA_AS_NODE_27_length_3736_cov_113.697423	1635	1765	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6665AA_AS.result.fasta	SAL_UC6665AA_AS_NODE_29_length_2616_cov_27.000804	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6666AA_AS.result.fasta	SAL_UC6666AA_AS_NODE_18_length_19916_cov_31.221386	15214	15856	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6666AA_AS.result.fasta	SAL_UC6666AA_AS_NODE_21_length_9370_cov_18.312236	6023	6365	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_UC6666AA_AS.result.fasta	SAL_UC6666AA_AS_NODE_21_length_9370_cov_18.312236	7012	7385	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_UC6666AA_AS.result.fasta	SAL_UC6666AA_AS_NODE_27_length_3736_cov_131.637573	438	568	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6666AA_AS.result.fasta	SAL_UC6666AA_AS_NODE_29_length_2616_cov_27.638409	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6668AA_AS.result.fasta	SAL_UC6668AA_AS_NODE_15_length_29666_cov_20.524053	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6668AA_AS.result.fasta	SAL_UC6668AA_AS_NODE_17_length_15344_cov_18.353289	13157	13418	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6668AA_AS.result.fasta	SAL_UC6668AA_AS_NODE_18_length_13197_cov_14.414231	3181	3554	-	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_UC6668AA_AS.result.fasta	SAL_UC6668AA_AS_NODE_18_length_13197_cov_14.414231	4201	4543	-	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_UC6668AA_AS.result.fasta	SAL_UC6668AA_AS_NODE_22_length_3736_cov_124.481574	2492	2622	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6676AA_AS.result.fasta	SAL_UC6676AA_AS_NODE_17_length_19916_cov_29.567992	15214	15856	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6676AA_AS.result.fasta	SAL_UC6676AA_AS_NODE_20_length_9370_cov_16.431894	6023	6365	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_UC6676AA_AS.result.fasta	SAL_UC6676AA_AS_NODE_20_length_9370_cov_16.431894	7012	7385	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_UC6676AA_AS.result.fasta	SAL_UC6676AA_AS_NODE_28_length_2616_cov_25.663720	429	690	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6679AA_AS.result.fasta	SAL_UC6679AA_AS_NODE_18_length_19916_cov_30.463793	15214	15856	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6679AA_AS.result.fasta	SAL_UC6679AA_AS_NODE_21_length_9370_cov_20.186195	6023	6365	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_UC6679AA_AS.result.fasta	SAL_UC6679AA_AS_NODE_21_length_9370_cov_20.186195	7012	7385	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_UC6679AA_AS.result.fasta	SAL_UC6679AA_AS_NODE_28_length_3736_cov_89.413965	1972	2102	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6679AA_AS.result.fasta	SAL_UC6679AA_AS_NODE_30_length_2616_cov_26.350342	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6794AA_AS.result.fasta	SAL_UC6794AA_AS_NODE_14_length_56378_cov_18.798030	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6794AA_AS.result.fasta	SAL_UC6794AA_AS_NODE_14_length_56378_cov_18.798030	46021	46663	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6794AA_AS.result.fasta	SAL_UC6794AA_AS_NODE_21_length_3384_cov_113.375806	2208	2335	+	ColRNAI_1	1-128/130	===============	0/0	98.46	89.06	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6797AA_AS.result.fasta	SAL_UC6797AA_AS_NODE_14_length_56378_cov_18.490676	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6797AA_AS.result.fasta	SAL_UC6797AA_AS_NODE_14_length_56378_cov_18.490676	46021	46663	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6802AA_AS.result.fasta	SAL_UC6802AA_AS_NODE_15_length_56378_cov_18.898580	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6802AA_AS.result.fasta	SAL_UC6802AA_AS_NODE_15_length_56378_cov_18.898580	54191	54452	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6802AA_AS.result.fasta	SAL_UC6802AA_AS_NODE_23_length_3384_cov_107.633098	1315	1442	-	ColRNAI_1	1-128/130	===============	0/0	98.46	89.06	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6804AA_AS.result.fasta	SAL_UC6804AA_AS_NODE_14_length_56378_cov_18.398357	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6804AA_AS.result.fasta	SAL_UC6804AA_AS_NODE_14_length_56378_cov_18.398357	54191	54452	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6804AA_AS.result.fasta	SAL_UC6804AA_AS_NODE_22_length_3384_cov_103.311329	206	333	+	ColRNAI_1	1-128/130	===============	0/0	98.46	89.06	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6805AA_AS.result.fasta	SAL_UC6805AA_AS_NODE_29_length_24561_cov_15.378530	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_UC6806AA_AS.result.fasta	SAL_UC6806AA_AS_NODE_27_length_24557_cov_15.603880	14764	15321	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_UC6807AA_AS.result.fasta	SAL_UC6807AA_AS_NODE_14_length_56378_cov_18.641269	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6807AA_AS.result.fasta	SAL_UC6807AA_AS_NODE_14_length_56378_cov_18.641269	46021	46663	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6807AA_AS.result.fasta	SAL_UC6807AA_AS_NODE_21_length_3384_cov_115.045134	1081	1208	-	ColRNAI_1	1-128/130	===============	0/0	98.46	89.06	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6809AA_AS.result.fasta	SAL_UC6809AA_AS_NODE_29_length_24561_cov_17.058730	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_UC6810AA_AS.result.fasta	SAL_UC6810AA_AS_NODE_24_length_24561_cov_15.459646	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_VB0493AA_AS.result.fasta	SAL_VB0493AA_AS_NODE_13_length_50948_cov_19.053875	40591	41233	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB0493AA_AS.result.fasta	SAL_VB0493AA_AS_NODE_18_length_5631_cov_19.001453	3444	3705	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_VB0496AA_AS.result.fasta	SAL_VB0496AA_AS_NODE_16_length_17408_cov_15.713153	7051	7693	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB0496AA_AS.result.fasta	SAL_VB0496AA_AS_NODE_18_length_5606_cov_16.822413	3419	3680	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_VB0503AA_AS.result.fasta	SAL_VB0503AA_AS_NODE_13_length_50746_cov_24.294534	40389	41031	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB0503AA_AS.result.fasta	SAL_VB0503AA_AS_NODE_18_length_5620_cov_23.195157	3433	3694	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
