Uberstrain	Name	"Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Bases;Average Length;Status)"	Barcode	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Serovar	Subspecies	Disease	Antigenic Formulas	Phage Type	Lab Contact	Comment	Bio Project ID	Project ID	Sample ID	Secondary Sample ID	Date Entered	Release Date	SISTR1 Serovar	SISTR1 Serogroup	SISTR1 H1	SISTR1 H2	SeqSero2 Serovar	SeqSero2 Serogroup	SeqSero2 H1	SeqSero2 H2	ST	eBG	Serotype (Predicted)	Lineage	Subspecies	aroC	dnaN	hemD	hisD	purE	sucA	thrA	cgST	HC0 (indistinguishable)	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC900 (ceBG)	HC2000 (Super-lineage)	HC2600	HC2850 (subsp.)	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly Barcode
SAL_OB2482AA	III-MAP-39-3	"SRR21536574;ILLUMINA;Paired;500;SRX17538819;;;SRA"	SAL_OB2482AA	Environment	Water/River	"environmental-water; Canal"	2021	6	16		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30814064	SRS15086295	15-09-2022	12-09-2022	Thompson	C1	k	1,5	Thompson	7	k	1,5	26	28	Thompson			14	13	18	12	14	18	1	331036	323720	323720	323717	323717	78333	618	119	119	119	119	119	2	2	Assembled	89	494437	4676325	"Salmonella enterica;91.3%"	38	10504	4.1	SAL_XC6800AA_AS
SAL_OB2483AA	FA1411	"SRR21536573;ILLUMINA;Paired;500;SRX17538818;;;SRA"	SAL_OB2483AA	Environment	Water/River	"environmental-factory/production facility| environmental-water; Irrigation Canal"	2021	4	29		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814053	SRS15086294	15-09-2022	12-09-2022	Mbandaka	C1	z10	e,n,z15	Mbandaka	7	z10	e,n,z15	413	62	Mbandaka			15	70	93	78	113	6	68	331034	331034	323730	323730	323730	1469	4	4	4	4	4	4	2	2	Assembled	126	336306	4687366	"Salmonella enterica;100.0%"	48	6071	4.1	SAL_XC6801AA_AS
SAL_OB2484AA	FA1410	"SRR21536572;ILLUMINA;Paired;500;SRX17538817;;;SRA"	SAL_OB2484AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	4	29		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814052	SRS15086293	15-09-2022	12-09-2022	Mbandaka	C1	z10	e,n,z15	Mbandaka	7	z10	e,n,z15	413	62	Mbandaka			15	70	93	78	113	6	68	331032	331032	323730	323730	323730	1469	4	4	4	4	4	4	2	2	Assembled	137	533702	4686601	"Salmonella enterica;100.0%"	43	5714	4.1	SAL_XC6802AA_AS
SAL_OB2486AA	III-MAP-44-5	"SRR21536570;ILLUMINA;Paired;500;SRX17538815;;;SRA"	SAL_OB2486AA	Environment	Water/River	"environmental-water; Canal"	2021	6	14		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30814063	SRS15086291	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	331029	323859	302261	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	135	454955	4700683	"Salmonella enterica;100.0%"	37	6231	4.1	SAL_XC6804AA_AS
SAL_OB2487AA	FA1593	"SRR21536569;ILLUMINA;Paired;500;SRX17538814;;;SRA"	SAL_OB2487AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	5	25		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814058	SRS15086290	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	331031	327083	302261	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	110	449700	4707165	"Salmonella enterica;96.15%"	41	12570	4.1	SAL_XC6805AA_AS
SAL_OB2488AA	FA1587	"SRR21536568;ILLUMINA;Paired;500;SRX17538813;;;SRA"	SAL_OB2488AA	Environment	Water/River	"environmental-factory/production facility| environmental-water; Irrigation Canal"	2021	5	25		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814065	SRS15086289	15-09-2022	12-09-2022	Typhimurium	B	i	1,2	Typhimurium	4	i	1,2	19	1	Typhimurium			10	7	12	9	5	9	2	331026	331026	323716	323716	323716	323716	269	2	2	2	2	2	2	2	Assembled	117	319961	4928950	"Salmonella enterica;87.76%"	71	20231	4.1	SAL_XC6806AA_AS
SAL_OB2489AA	FA1358	"SRR21536567;ILLUMINA;Paired;500;SRX17538812;;;SRA"	SAL_OB2489AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	5	13		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814055	SRS15086288	15-09-2022	12-09-2022	Thompson	C1	k	1,5	Thompson	7	k	1,5	26	28	Thompson			14	13	18	12	14	18	1	323727	323727	323727	323717	323717	78333	618	119	119	119	119	119	2	2	Assembled	124	813593	4675241	"Salmonella enterica;90.9%"	33	10275	4.1	SAL_WC7195AA_AS
SAL_OB2490AA	III-MAP-44-3	"SRR21536566;ILLUMINA;Paired;500;SRX17538811;;;SRA"	SAL_OB2490AA	Environment	Water/River	"environmental-water; Canal"	2021	6	14		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30814056	SRS15086287	15-09-2022	12-09-2022	Brandenburg	B	l,v	e,n,z15	Brandenburg	4	l,v	e,n,z15	9765	12		Lineage 3		11	10	13	32	10	1341	4	323725	323725	323725	323725	50095	50095	592	592	592	592	592	118	2	2	Assembled	144	543950	4707258	"Salmonella enterica;95.83%"	33	6654	4.1	SAL_WC7196AA_AS
SAL_OB2491AA	III-MAP-45-2	"SRR21536565;ILLUMINA;Paired;500;SRX17538810;;;SRA"	SAL_OB2491AA	Environment	Water/River	"environmental-water; Canal"	2021	6	15		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30814051	SRS15086286	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	331030	331030	302261	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	104	525387	4700543	"Salmonella enterica;100.0%"	35	6654	4.1	SAL_XC6807AA_AS
SAL_OB2492AA	FA1413	"SRR21536564;ILLUMINA;Paired;500;SRX17538809;;;SRA"	SAL_OB2492AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	4	29		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814054	SRS15086285	15-09-2022	12-09-2022	Mbandaka	C1	z10	e,n,z15	Mbandaka	7	z10	e,n,z15	413	62	Mbandaka			15	70	93	78	113	6	68	331027	331027	323730	323730	323730	1469	4	4	4	4	4	4	2	2	Assembled	166	448820	4686761	"Salmonella enterica;100.0%"	38	5940	4.1	SAL_XC6808AA_AS
SAL_OB2495AA	FA1597	"SRR21536561;ILLUMINA;Paired;500;SRX17538806;;;SRA"	SAL_OB2495AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	5	25		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814042	SRS15086282	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	331028	331028	331028	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	130	694469	4706230	"Salmonella enterica;95.24%"	33	11743	4.1	SAL_XC6810AA_AS
SAL_OB2496AA	FA1601	"SRR21536560;ILLUMINA;Paired;500;SRX17538805;;;SRA"	SAL_OB2496AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	5	24		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814040	SRS15086281	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	331023	331023	323871	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	128	454991	4700309	"Salmonella enterica;100.0%"	36	5967	4.1	SAL_XC6811AA_AS
SAL_OB2497AA	IV-MAP-04-9	"SRR21536559;ILLUMINA;Paired;500;SRX17538804;;;SRA"	SAL_OB2497AA	Environment	Water/River	"environmental-water; River"	2021	6	29		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30814037	SRS15086280	15-09-2022	12-09-2022	Typhimurium	B	i	1,2	Typhimurium	4	i	1,2	19	1	Typhimurium			10	7	12	9	5	9	2	323721	323721	323721	323721	323721	235790	5196	3818	3818	2	2	2	2	2	Assembled	105	271569	4887580	"Salmonella enterica;100.0%"	67	15814	4.1	SAL_WC7203AA_AS
SAL_OB2498AA	III-MAP-39-4	"SRR21536558;ILLUMINA;Paired;500;SRX17538803;;;SRA"	SAL_OB2498AA	Environment	Water/River	"environmental-water; Canal"	2021	6	16		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30814041	SRS15086279	15-09-2022	12-09-2022	Thompson	C1	k	1,5	Thompson	7	k	1,5	26	28	Thompson			14	13	18	12	14	18	1	323723	323720	323720	323717	323717	78333	618	119	119	119	119	119	2	2	Assembled	120	520485	4674853	"Salmonella enterica;90.9%"	31	8123	4.1	SAL_WC7204AA_AS
SAL_OB2499AA	FA1319	"SRR21536557;ILLUMINA;Paired;500;SRX17538802;;;SRA"	SAL_OB2499AA	Environment	Water/River	"environmental-factory/production facility| environmental-water; Irrigation Canal"	2021	4	15		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814038	SRS15086278	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	118	2	Newport			16	2	45	43	36	39	42	323722	323722	323722	323722	323722	323722	323722	302268	302252	120	120	120	2	2	Assembled	123	197665	5544741	"Salmonella enterica;97.41%"	164	24439	4.1	SAL_WC7205AA_AS
SAL_OB2501AA	III-MAP-39-5	"SRR21536543;ILLUMINA;Paired;500;SRX17538788;;;SRA"	SAL_OB2501AA	Environment	Water/River	"environmental-water; Canal"	2021	6	16		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30814003	SRS15086264	15-09-2022	12-09-2022	Thompson	C1	k	1,5	Thompson	7	k	1,5	26	28	Thompson			14	13	18	12	14	18	1	323720	323720	323720	323717	323717	78333	618	119	119	119	119	119	2	2	Assembled	100	618577	4675726	"Salmonella enterica;91.3%"	41	8041	4.1	SAL_WC7207AA_AS
SAL_OB2502AA	FA1609	"SRR21536542;ILLUMINA;Paired;500;SRX17538787;;;SRA"	SAL_OB2502AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	5	24		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813997	SRS15086263	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	323719	323719	302261	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	106	454945	4730442	"Salmonella enterica;100.0%"	40	6158	4.1	SAL_WC7208AA_AS
SAL_OB2503AA	FA1363	"SRR21536541;ILLUMINA;Paired;500;SRX17538786;;;SRA"	SAL_OB2503AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	5	13		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814000	SRS15086262	15-09-2022	12-09-2022	Stanley	B	d	1,2	Stanley	4	d	1,2	51	29	Typhimurium			16	16	26	18	8	12	18	323715	323715	227692	171373	171373	171373	171373	171373	1467	1467	211	211	2	2	Assembled	140	701648	4694690	"Salmonella enterica;100.0%"	30	6875	4.1	SAL_WC7209AA_AS
SAL_OB2505AA	FA1365	"SRR21536539;ILLUMINA;Paired;500;SRX17538784;;;SRA"	SAL_OB2505AA	Environment	Water/River	"environmental-factory/production facility| environmental-water; Irrigation Canal"	2021	5	11		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813998	SRS15086260	15-09-2022	12-09-2022	Thompson	C1	k	1,5	Thompson	7	k	1,5	26	28	Thompson			14	13	18	12	14	18	1	323717	323717	323717	323717	323717	78333	618	119	119	119	119	119	2	2	Assembled	131	712941	4677263	"Salmonella enterica;88.0%"	38	10771	4.1	SAL_WC7211AA_AS
SAL_OB2507AA	FA1353	"SRR21536537;ILLUMINA;Paired;500;SRX17538782;;;SRA"	SAL_OB2507AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	4	28		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814001	SRS15086258	15-09-2022	12-09-2022	Mbandaka	C1	z10	e,n,z15	Mbandaka	7	z10	e,n,z15	413	62	Mbandaka			15	70	93	78	113	6	68	331020	331020	331020	71083	53535	14739	4	4	4	4	4	4	2	2	Assembled	118	379883	4796365	"Salmonella enterica;93.94%"	56	40145	4.1	SAL_XC6814AA_AS
SAL_OB2508AA	FA1584	"SRR21536536;ILLUMINA;Paired;500;SRX17538781;;;SRA"	SAL_OB2508AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	5	25		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814002	SRS15086257	15-09-2022	12-09-2022	Typhimurium	B	i	1,2	Typhimurium	4	i	1,2	19	1	Typhimurium			10	7	12	9	5	9	2	323716	323716	323716	323716	323716	323716	269	2	2	2	2	2	2	2	Assembled	119	295536	4930038	"Salmonella enterica;87.76%"	71	21231	4.1	SAL_WC7214AA_AS
SAL_OB2509AA	IV-MAP-06-1	"SRR21536535;ILLUMINA;Paired;500;SRX17538780;;;SRA"	SAL_OB2509AA	Environment	Water/River	"environmental-water; Pond"	2021	6	30		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30814004	SRS15086256	15-09-2022	12-09-2022	Thompson	C1	k	1,5	Thompson	7	k	1,5	26	28	Thompson			14	13	18	12	14	18	1	331021	331021	331021	323717	323717	78333	618	119	119	119	119	119	2	2	Assembled	124	520178	4692686	"Salmonella enterica;88.0%"	39	26814	4.1	SAL_XC6815AA_AS
SAL_OB2510AA	FA1303	"SRR21536534;ILLUMINA;Paired;500;SRX17538779;;;SRA"	SAL_OB2510AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	4	16		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813996	SRS15086255	15-09-2022	12-09-2022	Panama	D1	l,v	1,5	Panama	9	l,v	1,5	48	42	Panama	Lineage 3		22	11	25	21	10	23	23	331022	327091	327091	327091	327091	327091	327091	327091	369	369	369	369	2	2	Assembled	176	366767	4530802	"Salmonella enterica;100.0%"	38	6406	4.1	SAL_XC6816AA_AS
SAL_OB2511AA	FA1309	"SRR21536533;ILLUMINA;Paired;500;SRX17538778;;;SRA"	SAL_OB2511AA	Environment	Water/River	"environmental-factory/production facility| environmental-water; Irrigation Canal"	2021	4	16		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30814005	SRS15086254	15-09-2022	12-09-2022	Agona	B	f,g,s	-	Agona	4	f,g,s	-	13	54	Agona			3	3	7	4	3	3	7	323714	323714	302285	302285	302285	302285	29	29	28	28	28	28	28	2	Assembled	170	332922	4758608	"Salmonella enterica;97.73%"	59	14362	4.1	SAL_WC7217AA_AS
SAL_OB2512AA	FA1368	"SRR21536531;ILLUMINA;Paired;500;SRX17538776;;;SRA"	SAL_OB2512AA	Environment	Water/River	"environmental-factory/production facility| environmental-water; Irrigation Canal"	2021	5	11		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813987	SRS15086252	15-09-2022	12-09-2022	Thompson	C1	k	1,5	Thompson	7	k	1,5	26	28	Thompson			14	13	18	12	14	18	1	331019	327082	323717	323717	323717	78333	618	119	119	119	119	119	2	2	Assembled	139	590589	4675690	"Salmonella enterica;91.3%"	34	10472	4.1	SAL_XC6817AA_AS
SAL_OB2513AA	FA1307	"SRR21536529;ILLUMINA;Paired;500;SRX17538774;;;SRA"	SAL_OB2513AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	4	16		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813991	SRS15086250	15-09-2022	12-09-2022	Panama	D1	l,v	1,5	Panama	9	l,v	1,5	48	42	Panama	Lineage 3		22	11	25	21	10	23	23	331017	327091	327091	327091	327091	327091	327091	327091	369	369	369	369	2	2	Assembled	130	363162	4530742	"Salmonella enterica;100.0%"	42	6800	4.1	SAL_XC6818AA_AS
SAL_OB2514AA	III-MAP-45-5	"SRR21536527;ILLUMINA;Paired;500;SRX17538772;;;SRA"	SAL_OB2514AA	Environment	Water/River	"environmental-water; Canal"	2021	6	15		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30813994	SRS15086248	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	323876	323859	302261	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	172	499467	4700784	"Salmonella enterica;100.0%"	39	5946	4.1	SAL_XC6819AA_AS
SAL_OB2516AA	FA1305	"SRR21536525;ILLUMINA;Paired;500;SRX17538770;;;SRA"	SAL_OB2516AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	4	16		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813995	SRS15086246	15-09-2022	12-09-2022	Panama	D1	l,v	1,5	Panama	9	l,v	1,5	-2007	NaN		Lineage 3		22	11	25	21	10	23	-6	331016	327091	327091	327091	327091	327091	327091	327091	369	369	369	369	2	2	Assembled	174	422908	4684962	"Salmonella enterica;100.0%"	45	7759	4.1	SAL_XC6820AA_AS
SAL_OB2517AA	FA1364	"SRR21536523;ILLUMINA;Paired;500;SRX17538768;;;SRA"	SAL_OB2517AA	Environment	Water/River	"environmental-factory/production facility| environmental-water; Irrigation Canal"	2021	5	11		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813954	SRS15086244	15-09-2022	12-09-2022	Thompson	C1	k	1,5	Thompson	7	k	1,5	26	28	Thompson			14	13	18	12	14	18	1	323874	323874	323717	323717	323717	78333	618	119	119	119	119	119	2	2	Assembled	132	520805	4677788	"Salmonella enterica;91.66%"	37	10964	4.1	SAL_WC7240AA_AS
SAL_OB2518AA	FA1332	"SRR21536522;ILLUMINA;Paired;500;SRX17538767;;;SRA"	SAL_OB2518AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	4	15		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813956	SRS15086243	15-09-2022	12-09-2022	Thompson	C1	k	1,5	Thompson	7	k	1,5	26	28	Thompson			14	13	18	12	14	18	1	330854	323874	323717	323717	323717	78333	618	119	119	119	119	119	2	2	Assembled	124	759638	4677685	"Salmonella enterica;90.9%"	36	10488	4.1	SAL_XC6821AA_AS
SAL_OB2519AA	III-MAP-45-4	"SRR21536521;ILLUMINA;Paired;500;SRX17538766;;;SRA"	SAL_OB2519AA	Environment	Water/River	"environmental-water; Canal"	2021	6	15		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30813949	SRS15086242	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	323876	323859	302261	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	146	625493	4700117	"Salmonella enterica;100.0%"	35	6285	4.1	SAL_WC7242AA_AS
SAL_OB2520AA	II-MAP-44-8	"SRR21536518;ILLUMINA;Paired;500;SRX17538763;;;SRA"	SAL_OB2520AA	Environment	Water/River	"environmental-water; Canal"	2021	5	17		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30813955	SRS15086239	15-09-2022	12-09-2022	Enteritidis	D1	g,m	-	Enteritidis	9	g,m	-	11	4	Enteritidis			5	2	3	7	6	6	11	323872	323872	323872	323872	117514	760	87	87	12	12	12	12	2	2	Assembled	90	489693	4736878	"Salmonella enterica;100.0%"	29	9814	4.1	SAL_WC7243AA_AS
SAL_OB2521AA	FA1610	"SRR21536517;ILLUMINA;Paired;500;SRX17538762;;;SRA"	SAL_OB2521AA	Environment	Water/River	"environmental-factory/production facility| environmental-water; Irrigation Canal"	2021	5	24		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813952	SRS15086238	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	323873	323873	302261	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	123	519272	4730718	"Salmonella enterica;100.0%"	43	6086	4.1	SAL_WC7244AA_AS
SAL_OB2522AA	FA1393	"SRR21536516;ILLUMINA;Paired;500;SRX17538761;;;SRA"	SAL_OB2522AA	Environment	Water/River	"environmental-water; River"	2021	4	29		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813947	SRS15086237	15-09-2022	12-09-2022	Typhimurium	B	i	1,2	Typhimurium	4	i	1,2	19	1	Typhimurium			10	7	12	9	5	9	2	331014	323729	323729	323729	777	777	158	158	2	2	2	2	2	2	Assembled	122	226029	4924566	"Salmonella enterica;100.0%"	55	7692	4.1	SAL_XC6822AA_AS
SAL_OB2525AA	FA1394	"SRR21535553;ILLUMINA;Paired;500;SRX17537798;;;SRA"	SAL_OB2525AA	Environment	Water/River	"environmental-water; River"	2021	4	29		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813937	SRS15086226	15-09-2022	12-09-2022	Typhimurium	B	i	1,2	Typhimurium	4	i	1,2	19	1	Typhimurium			10	7	12	9	5	9	2	323869	323869	323729	323729	777	777	158	158	2	2	2	2	2	2	Assembled	125	271390	4924596	"Salmonella enterica;100.0%"	57	6801	4.1	SAL_WC7248AA_AS
SAL_OB2526AA	FA1310	"SRR21535552;ILLUMINA;Paired;500;SRX17537797;;;SRA"	SAL_OB2526AA	Environment	Water/River	"environmental-factory/production facility| environmental-water; Irrigation Canal"	2021	4	16		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813944	SRS15086225	15-09-2022	12-09-2022	Agona	B	f,g,s	-	Agona	4	f,g,s	-	13	54	Agona			3	3	7	4	3	3	7	323870	323870	302285	302285	302285	302285	29	29	28	28	28	28	28	2	Assembled	148	335131	4758228	"Salmonella enterica;97.56%"	56	14155	4.1	SAL_WC7249AA_AS
SAL_OB2527AA	FA1602	"SRR21535527;ILLUMINA;Paired;500;SRX17537772;;;SRA"	SAL_OB2527AA	Environment	Water/River	"environmental-factory/production facility| environmental-water; Irrigation Canal"	2021	5	24		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813945	SRS15086200	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	323871	323871	323871	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	110	454961	4700482	"Salmonella enterica;100.0%"	36	6076	4.1	SAL_WC7250AA_AS
SAL_OB2528AA	FA1381	"SRR21535525;ILLUMINA;Paired;500;SRX17537770;;;SRA"	SAL_OB2528AA	Environment	Water/River	"environmental-water; River"	2021	4	28		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813940	SRS15086198	15-09-2022	12-09-2022	Soerenga	N	i	l,w	Soerenga	30	i	l,w	1659	346	Soerenga			417	216	8	163	29	207	86	327081	327081	327081	323735	229231	2983	2983	2983	2983	2983	97	97	97	2	Assembled	123	416651	4845895	"Salmonella enterica;90.0%"	51	29611	4.1	SAL_XC6824AA_AS
SAL_OB2529AA	FA1361	"SRR21535524;ILLUMINA;Paired;500;SRX17537769;;;SRA"	SAL_OB2529AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	5	13		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813941	SRS15086197	15-09-2022	12-09-2022	Thompson	C1	k	1,5	Thompson	7	k	1,5	26	28	Thompson			14	13	18	12	14	18	1	331010	331010	323717	323717	323717	78333	618	119	119	119	119	119	2	2	Assembled	137	520468	4675785	"Salmonella enterica;90.9%"	38	9458	4.1	SAL_XC6825AA_AS
SAL_OB2530AA	III-MAP-45-3	"SRR21535523;ILLUMINA;Paired;500;SRX17537768;;;SRA"	SAL_OB2530AA	Environment	Water/River	"environmental-water; Canal"	2021	6	15		South America	Chile												FDA		PRJNA186035	SRP018785	SAMN30813943	SRS15086196	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	327782	327782	302261	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	159	443940	4701279	"Salmonella enterica;100.0%"	38	6541	4.1	SAL_XC6826AA_AS
SAL_OB2531AA	FA1615	"SRR21535522;ILLUMINA;Paired;500;SRX17537767;;;SRA"	SAL_OB2531AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	5	24		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813939	SRS15086195	15-09-2022	12-09-2022	Newport	C2-C3	e,h	1,2	Newport	8	e,h	1,2	31	7	Newport			2	2	15	14	15	20	12	331011	331011	302261	108080	108080	108080	938	938	401	401	401	44	2	2	Assembled	116	401329	4706114	"Salmonella enterica;96.67%"	41	11832	4.1	SAL_XC6827AA_AS
SAL_OB2532AA	FA1318	"SRR21535521;ILLUMINA;Paired;500;SRX17537766;;;SRA"	SAL_OB2532AA	Environment	Water/River	"environmental-factory/production facility| environmental-water; Irrigation Canal"	2021	4	15		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813942	SRS15086194	15-09-2022	12-09-2022	Agona	B	f,g,s	-	Agona	4	f,g,s	-	13	54	Agona			3	3	7	4	3	3	7	331012	331012	331012	302285	302285	302285	29	29	28	28	28	28	28	2	Assembled	145	238972	5038281	"Salmonella enterica;85.97%"	73	10922	4.1	SAL_XC6828AA_AS
SAL_OB2534AA	FA1329	"SRR21535518;ILLUMINA;Paired;500;SRX17537763;;;SRA"	SAL_OB2534AA	Environment	Water/River	"environmental-water| environmental-factory/production facility; Irrigation Canal"	2021	4	15		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN30813894	SRS15086191	15-09-2022	12-09-2022	Thompson	C1	k	1,5	Thompson	7	k	1,5	26	28	Thompson			14	13	18	12	14	18	1	331007	323874	323717	323717	323717	78333	618	119	119	119	119	119	2	2	Assembled	131	521603	4677068	"Salmonella enterica;92.3%"	44	10408	4.1	SAL_XC6830AA_AS
